user_id,age,avg_session_time,avg_tries_cnt,avg_progress
6762,15,2.23,7.76,69.74
910,14,3.0,10.48,8.47
3029,14,23.23,9.86,64.71
1451,13,3.51,3.96,6.06
1243,16,2.28,6.08,5.29
9379,13,50.36,7.83,80.12
5511,9,25.23,0.89,31.84
1569,17,8.35,2.1,7.8
10501,34,3.22,4.41,91.2
2828,15,15.95,2.84,7.82
4325,19,79.04,4.5,68.74
11171,32,2.34,2.94,99.3
8170,8,17.33,9.49,66.64
7947,22,0.02,2.5,21.44
10640,34,5.06,2.84,99.67
10583,31,15.34,3.05,96.97
4757,20,25.01,0.51,32.78
8354,16,3.11,0.67,15.45
8167,20,1.64,5.48,69.87
8065,16,16.95,5.89,62.22
574,15,4.39,0.61,8.67
10091,28,15.28,2.34,93.72
3343,15,2.58,14.17,26.96
9099,20,1.2,4.38,89.27
6705,19,9.77,2.56,30.22
3667,13,4.01,3.87,65.72
11693,40,18.66,4.44,94.93
11955,31,13.41,357.81,94.79
8902,17,14.96,5.49,36.6
8587,23,11.49,12.86,76.94
8261,12,43.1,1.67,28.78
4109,10,2.49,7.05,34.86
1744,13,19.05,4.88,0.16
2877,19,14.86,12.85,9.02
1676,19,5.21,5.27,1.78
9568,16,10.86,2.1,81.47
585,19,6.34,5.86,1.65
5918,21,26.18,2.9,11.04
3294,19,4.18,2.76,24.79
4512,11,14.28,2.28,22.48
5629,23,57.57,2.14,23.78
4235,9,45.95,5.67,55.99
6426,12,9.43,1.2,13.81
7437,13,12.6,7.52,70.02
1672,11,7.85,1.81,8.0
5855,15,4.86,7.7,31.3
749,15,14.14,2.94,5.12
9513,14,2.34,1.43,85.15
4701,15,16.04,4.32,77.35
10457,35,9.84,2.93,92.68
1462,18,31.87,5.81,3.99
11493,31,20.91,4.63,91.39
7391,16,46.15,3.98,59.43
7509,14,0.14,3.93,69.48
5821,9,32.98,3.83,14.46
1782,15,29.72,14.42,5.81
3653,16,14.75,2.29,41.94
5525,18,48.82,2.28,76.33
6044,15,2.84,2.27,33.4
9646,14,35.0,9.11,84.1
3452,13,15.41,3.24,29.8
5592,21,7.73,11.25,18.5
7506,21,13.94,5.64,74.72
3626,14,23.26,4.79,68.38
268,15,47.31,5.12,6.38
1844,18,44.4,2.34,2.75
5387,18,14.05,9.63,76.79
4238,9,9.21,1.36,70.1
9041,10,3.07,4.6,89.35
3307,19,9.17,0.96,71.35
8974,13,15.98,6.19,57.26
10825,31,35.04,0.65,90.26
8406,14,21.71,2.83,29.57
8104,17,12.54,5.64,46.13
163,16,23.58,1.38,0.73
1674,15,13.31,3.77,5.77
622,16,37.58,2.57,4.91
3782,18,3.3,3.26,28.74
1770,16,16.7,1.03,9.39
7730,13,8.99,2.56,39.39
3553,14,18.22,1.12,41.17
5232,16,22.37,7.15,29.3
11335,41,20.19,4.94,92.87
5031,17,24.75,3.04,57.85
6859,17,3.48,8.22,56.76
4786,17,82.48,3.71,73.39
9193,20,0.2,4.76,85.63
1736,10,4.24,0.98,7.03
851,18,6.26,5.76,2.79
9783,13,40.87,2.09,89.53
10592,41,49.29,8.35,91.86
11349,32,8.2,2.65,93.57
6362,12,39.72,2.26,71.48
1450,17,3.21,0.89,7.68
880,19,26.23,3.08,9.46
9048,13,12.42,5.28,87.57
2961,16,7.34,3.39,2.02
1780,14,33.21,1.07,2.99
5835,20,6.39,1.97,67.74
4818,13,27.38,1.47,23.87
6977,20,8.95,3.25,30.02
1693,12,6.89,0.71,9.96
9589,8,15.25,5.1,85.59
5601,15,6.08,5.14,47.15
7135,21,21.15,3.91,49.5
10543,28,19.76,1.34,95.6
2689,13,4.25,5.89,3.44
7736,20,7.45,1.07,39.05
2837,21,15.57,3.39,8.43
1525,13,11.12,6.97,5.64
3028,20,7.74,2.48,79.62
10652,26,10.78,5.97,98.16
7887,16,13.65,1.58,10.99
476,14,0.52,5.53,4.77
7863,18,5.19,2.36,57.58
11390,38,1.21,3.78,92.31
5644,16,48.2,1.94,38.52
1024,17,5.45,1.46,8.98
785,13,6.48,1.24,0.63
4679,17,30.91,8.58,33.98
11849,31,9.35,0.79,91.55
3344,15,32.7,8.88,78.35
9614,15,12.79,1.47,87.91
558,13,1.18,4.9,7.85
4578,14,7.04,3.55,13.33
4196,16,38.57,7.2,27.07
1920,14,52.24,3.55,3.1
11525,33,3.68,3.8,97.04
905,18,32.05,4.51,2.0
5475,12,2.69,7.36,29.51
9291,18,27.17,4.07,84.73
5785,17,14.81,1.5,57.44
5494,18,6.45,1.81,32.17
8916,12,15.58,1.34,58.59
1615,17,15.63,2.46,7.27
7183,13,26.74,3.07,18.75
3053,20,13.57,0.85,77.52
41,17,3.3,9.06,2.25
9290,15,2.89,4.1,87.26
7498,14,15.9,2.04,43.84
7917,12,2.82,2.29,22.17
8197,14,4.38,1.66,63.74
40,13,0.3,7.19,6.82
6802,17,1.12,7.39,70.65
6030,16,28.32,0.98,12.4
5518,15,15.67,7.68,70.02
6566,14,30.95,2.95,75.72
8742,20,22.1,1.41,43.81
4688,17,29.06,2.34,59.28
10316,35,0.96,1.88,96.37
978,16,19.43,3.96,8.91
9621,17,0.26,1.78,84.25
45,17,4.7,7.8,7.4
3789,19,1.56,6.1,22.34
1095,16,22.15,2.33,2.29
8983,13,12.22,2.46,19.97
7899,13,33.1,4.92,68.73
825,13,7.03,4.97,7.22
10259,42,36.15,2.03,93.4
8171,15,6.64,7.4,74.29
2201,15,3.29,6.65,8.81
3994,14,21.11,0.64,31.11
4989,13,15.1,1.21,73.84
3125,15,6.98,3.43,79.99
9381,13,10.34,3.4,81.87
9014,20,0.58,8.86,89.97
8656,17,15.45,4.66,43.5
2862,14,8.48,2.67,6.76
2913,9,8.92,2.28,1.5
2937,16,24.78,4.18,5.33
9231,16,2.42,0.76,81.85
4466,8,5.33,5.55,17.95
1287,14,12.51,1.68,5.63
9385,15,20.28,8.38,80.06
1067,17,2.26,6.28,6.65
7783,18,8.6,8.94,46.97
5552,10,18.72,1.69,12.39
6884,15,2.5,3.02,64.4
5020,13,4.16,3.46,14.26
2103,14,1.69,3.23,4.28
979,16,13.53,5.92,1.32
5635,17,10.29,8.34,41.78
11483,25,26.3,2.34,91.1
11654,33,23.82,2.06,93.89
1962,16,12.33,1.74,7.57
6459,16,3.61,2.01,40.34
3793,15,0.87,5.07,50.0
4491,15,4.24,5.56,36.78
1840,17,2.14,6.49,0.93
10265,37,2.55,2.64,98.96
2910,17,17.37,2.79,4.59
9583,17,7.54,7.49,81.34
3235,13,2.67,1.16,72.35
1483,17,3.89,4.19,7.06
9922,14,42.5,3.85,85.54
2948,17,30.15,9.45,1.24
5713,14,4.11,11.25,57.81
2815,19,0.0,3.96,9.37
1928,14,3.24,0.31,5.38
4717,20,17.75,4.35,65.82
8442,12,79.24,10.59,41.43
7725,16,10.47,2.02,51.53
8612,20,7.95,2.3,41.3
3230,13,28.43,5.64,52.79
7828,9,22.32,1.94,77.19
388,15,25.28,0.28,1.62
10225,37,16.39,2.16,98.66
4446,17,40.37,4.93,71.29
10436,33,38.3,1.91,95.52
6980,10,2.88,2.16,11.76
1998,19,11.62,4.56,8.34
10991,36,7.09,1.23,91.23
9666,18,6.12,1.61,84.74
466,15,17.41,1.81,5.88
6013,14,12.84,2.19,16.89
9746,21,74.42,4.09,85.96
5314,19,56.78,3.72,38.49
2627,13,16.13,2.02,5.23
3133,17,21.73,1.15,24.68
4600,10,6.65,3.26,45.4
4317,12,37.95,1.12,69.9
984,19,0.31,3.31,0.54
9076,17,20.33,9.37,81.38
11209,38,50.79,4.09,93.01
1260,15,12.29,3.88,8.54
5255,16,12.34,2.07,60.42
9564,17,0.77,2.68,88.05
5673,14,1.93,1.98,41.24
6681,16,10.31,5.37,23.75
10970,30,1.61,8.49,95.85
7519,14,33.54,4.35,50.88
9731,15,7.44,9.25,86.52
6217,17,3.34,1.19,55.63
912,17,48.05,3.02,8.25
1355,21,0.27,5.9,4.27
4381,18,14.39,1.33,52.61
1851,14,16.17,1.82,0.1
1290,20,30.47,1.62,2.87
7873,19,16.99,2.35,78.25
6239,20,27.81,0.83,35.32
9246,14,6.58,2.57,84.89
8616,17,6.68,6.58,58.94
3632,15,8.05,0.87,54.92
7655,17,42.5,4.48,79.31
6627,12,5.58,5.94,55.6
6760,14,2.36,5.33,40.57
8872,12,4.32,6.19,14.02
4987,10,1.85,2.04,14.88
7106,16,6.59,3.65,68.79
3160,12,10.97,4.1,51.3
5499,13,0.68,1.2,18.52
5476,19,1.82,3.47,55.32
2376,15,2.42,8.79,3.44
2458,20,3.0,1.39,7.49
2340,16,13.23,16.91,4.56
7332,19,6.52,1.04,76.26
10526,38,6.59,6.34,91.75
6326,16,2.05,8.55,35.46
3569,18,1.0,3.82,52.21
9569,21,7.68,0.74,83.15
3633,16,0.08,5.64,59.95
3827,10,0.8,9.46,29.97
1697,14,11.49,1.51,2.26
517,23,5.67,5.01,9.7
1841,15,18.86,2.76,8.83
6506,18,1.87,11.03,71.64
11397,34,14.04,5.31,90.1
1637,15,6.18,1.66,0.29
3162,13,2.03,11.31,45.95
4963,15,19.67,2.92,66.3
10280,38,27.17,0.92,91.78
8198,17,31.31,2.47,45.53
9870,12,28.67,1.54,83.3
5036,16,1.45,4.95,56.47
693,16,3.82,4.81,6.24
2059,16,5.94,0.83,7.07
10892,37,30.32,2.8,95.78
1199,16,7.88,2.04,9.12
3973,20,17.27,5.85,45.79
8062,15,13.88,8.03,15.24
553,17,2.85,2.97,2.25
3058,13,7.17,4.36,23.58
2688,17,22.64,9.03,0.48
1107,17,29.0,5.28,3.46
3394,19,31.15,1.92,60.24
2715,16,19.11,4.93,6.51
9698,12,6.1,6.54,83.9
6600,18,13.6,1.51,66.84
2435,16,29.07,3.94,5.36
8609,10,49.98,4.37,59.83
4224,8,2.37,8.1,52.02
2973,10,11.7,1.24,7.08
9627,21,13.96,1.89,85.03
3194,10,36.3,3.26,74.14
3936,18,14.16,4.81,47.85
6529,10,3.22,2.12,21.65
5933,20,38.81,7.78,56.62
3352,17,1.25,7.92,79.1
6290,15,13.96,0.68,50.17
6082,18,2.26,3.79,60.2
8838,13,52.44,1.21,54.85
3433,21,3.68,3.17,78.12
1699,18,16.24,6.12,7.92
686,17,32.08,3.48,9.57
10644,33,4.43,3.46,91.61
5924,18,51.97,3.01,64.25
8992,16,4.79,2.52,46.12
10165,34,7.46,6.26,90.51
11797,30,7.23,3.07,94.53
106,14,14.41,3.23,3.1
1321,18,2.86,8.43,7.23
8878,19,24.39,1.05,58.6
7141,15,3.04,4.73,44.22
2247,16,3.9,9.75,5.19
5136,11,20.02,3.59,49.45
8120,11,11.47,1.71,57.2
3988,20,0.4,5.16,21.54
9772,13,11.15,3.84,87.06
642,13,4.99,11.52,1.95
8649,20,3.14,1.45,54.96
4843,13,14.27,4.16,57.26
10431,39,7.94,2.46,97.85
6377,18,7.86,2.68,68.42
5778,15,9.9,7.18,58.65
4015,15,8.51,2.93,68.36
9919,20,29.46,1.25,81.4
6500,14,16.57,7.28,50.08
903,14,8.82,1.1,6.98
1563,15,10.15,6.69,9.15
7686,16,32.84,7.15,52.64
1618,16,10.83,5.7,0.37
5700,14,16.02,3.76,17.47
8542,11,53.68,4.68,56.41
4089,18,0.02,0.71,51.28
2211,12,27.85,3.13,4.72
5356,16,12.35,2.78,74.87
9998,19,5.37,5.41,88.86
5297,14,0.12,4.15,37.85
7811,16,3.31,1.78,32.47
8347,13,26.09,1.9,24.14
6952,18,18.11,12.95,67.54
9521,15,7.04,15.7,85.1
27,17,0.47,2.17,0.19
4768,17,9.57,6.41,78.95
10049,34,1.81,3.33,95.58
727,15,6.16,7.22,4.43
7715,19,71.82,5.94,60.14
3541,12,18.84,2.68,48.96
4254,18,2.81,0.75,18.78
3848,18,22.41,1.17,62.82
1108,19,4.77,3.51,1.76
10870,34,10.21,1.74,92.61
6249,16,0.32,2.65,36.07
6878,20,8.82,4.1,73.8
3823,11,22.88,7.95,47.98
11790,38,24.15,1.17,90.13
8747,14,12.45,1.2,34.56
438,18,2.21,7.56,6.89
3822,18,17.0,12.26,48.07
7541,10,21.28,2.12,47.51
9800,14,2.11,3.25,88.32
11039,40,10.53,6.97,91.3
65,17,7.12,9.9,5.46
3105,11,32.75,2.58,66.06
2651,22,8.56,7.59,1.53
10748,31,21.89,0.87,90.73
8774,14,0.03,6.41,37.5
10277,37,2.62,2.07,90.31
3205,8,2.13,4.26,67.73
10460,30,2.84,2.27,94.45
8457,12,6.56,6.93,61.51
5698,21,4.07,9.57,24.15
6714,19,11.82,9.44,21.97
5355,21,7.69,4.63,41.6
9464,11,9.97,1.73,88.16
6812,14,4.09,5.97,41.65
3958,18,12.88,0.59,48.81
955,13,20.32,2.54,8.02
8206,18,11.44,5.52,36.09
3690,22,5.33,7.06,59.3
7602,13,19.35,1.59,67.83
8924,14,41.44,8.48,70.69
2240,16,5.15,9.11,3.71
926,12,28.23,0.76,5.78
4012,19,30.39,5.11,62.88
6068,15,1.88,1.65,26.42
5948,21,47.61,3.07,37.95
4184,13,6.09,1.63,63.12
9924,14,19.24,4.73,81.49
6358,20,21.29,2.4,23.93
11046,38,31.34,1.24,94.42
937,13,34.43,3.28,1.19
9673,16,7.95,5.29,81.45
10492,37,34.29,6.48,90.88
11480,35,2.6,18.78,97.14
4151,18,0.07,5.92,40.3
9681,17,20.24,2.02,81.32
11922,36,9.99,458.67,90.35
1392,13,18.26,0.62,8.7
7147,15,1.25,3.33,38.57
11619,31,1.17,2.98,97.51
6570,16,24.55,7.49,29.83
10295,35,0.48,6.75,96.92
7378,16,65.24,2.87,72.29
8582,17,10.82,2.06,50.1
11367,38,34.43,6.46,95.16
833,18,33.36,0.98,7.09
3802,19,15.43,7.41,61.59
11474,36,9.89,4.21,95.97
10247,36,40.67,0.58,94.54
245,13,15.01,5.14,7.74
384,14,11.92,2.88,8.48
7800,16,0.65,5.34,79.39
170,18,2.9,1.0,9.97
7221,20,15.62,3.3,39.81
8858,11,21.65,9.09,22.19
11414,36,1.82,2.6,90.77
3159,16,22.81,2.17,38.54
5028,12,0.4,5.63,43.57
153,15,15.92,2.18,2.62
5576,11,12.31,3.72,42.16
3379,16,63.19,1.12,19.41
2811,16,0.44,4.7,0.78
4521,20,1.75,5.66,33.57
5755,14,32.91,3.73,47.04
1757,14,10.03,2.44,3.22
8109,15,22.68,3.54,24.45
6226,14,4.96,0.74,54.32
8137,11,11.18,3.0,72.34
7175,21,7.04,2.93,41.19
2057,14,6.85,0.33,4.88
5810,12,3.34,0.97,73.44
3238,14,13.28,4.98,25.53
3869,18,28.89,1.15,25.84
5842,16,2.29,5.88,12.53
2413,19,4.91,6.62,2.97
7512,16,6.91,4.29,39.27
5425,11,96.91,0.68,29.03
9141,22,11.62,1.82,81.04
9967,22,0.04,3.37,85.92
10950,28,7.97,0.7,98.45
7936,12,12.41,1.47,78.1
8376,16,3.84,2.03,61.1
5911,12,16.41,2.42,51.62
3858,19,7.75,1.99,15.98
10954,37,20.41,3.69,95.49
2121,18,4.42,13.37,1.73
11062,30,6.18,6.75,98.71
5340,18,55.42,3.89,25.77
6897,15,1.15,4.38,68.82
8325,24,16.37,8.54,17.42
2143,12,34.99,2.74,7.61
8547,23,18.83,6.91,64.86
4709,17,0.7,6.84,46.56
8334,10,21.26,4.99,37.34
2106,16,6.62,7.13,3.28
9693,11,0.69,1.16,86.83
11456,32,5.29,0.31,94.5
4599,13,23.55,0.73,77.83
8769,17,1.35,3.24,63.9
4813,17,1.17,1.45,11.41
8496,22,0.48,5.83,77.91
5324,14,0.59,3.59,58.04
5134,18,27.94,6.54,39.21
3323,17,23.87,4.7,13.19
5336,19,1.39,2.57,36.5
10367,37,3.55,0.85,93.15
6448,20,8.88,8.43,41.46
2753,18,20.5,1.73,4.32
89,19,1.04,7.17,2.79
11075,33,3.33,2.72,93.9
11190,39,6.26,1.33,94.53
8665,14,3.7,2.27,16.38
2996,16,30.75,0.92,7.79
3076,13,9.79,8.23,34.32
8202,17,0.17,4.22,44.86
8604,17,19.89,6.94,48.18
5171,10,32.96,1.79,32.49
9,20,20.0,10.86,6.85
9663,15,5.64,2.06,85.52
2551,16,19.94,1.26,7.04
1642,16,24.29,6.94,1.54
8968,17,12.25,3.64,17.9
4867,15,2.25,2.73,13.51
1153,11,2.0,1.04,1.48
1274,15,16.14,1.59,4.32
5616,13,0.06,7.36,61.04
8931,14,3.59,8.67,42.86
5011,17,67.78,3.52,41.99
8737,12,4.58,0.95,10.11
7271,11,29.19,2.15,21.26
750,18,0.43,5.01,6.41
4068,15,9.82,4.43,40.17
7582,11,37.33,2.79,63.08
10516,36,52.79,4.0,90.44
11255,35,17.34,16.09,95.82
3246,16,0.46,0.06,52.4
10676,32,14.38,4.65,96.68
3019,19,1.56,3.5,72.47
10725,38,3.73,6.55,95.2
8631,14,28.49,4.24,10.12
5483,16,8.87,1.81,59.57
11831,32,15.76,8.3,97.51
5609,18,40.92,11.19,12.34
2233,11,17.72,4.64,1.99
7852,17,1.74,5.76,14.85
5369,15,1.56,4.6,50.37
4040,16,27.03,3.61,70.26
7632,14,26.61,8.24,41.3
7177,21,26.26,5.48,56.02
5891,14,4.6,2.31,78.6
4272,18,5.82,3.3,14.67
1222,12,19.29,1.02,2.09
4997,16,35.26,0.74,28.58
10952,25,25.3,2.78,97.09
5883,16,6.59,2.99,64.74
1902,12,3.6,3.13,7.24
11898,31,31.61,2.85,91.65
4290,15,41.08,2.22,49.85
9045,18,23.62,6.25,83.22
11481,29,25.73,4.1,97.99
8910,12,14.54,3.93,30.54
10085,39,18.33,6.64,94.68
10126,35,16.09,2.52,91.16
11775,37,14.99,2.3,93.37
7287,14,24.51,0.73,33.92
3666,17,51.01,4.88,40.6
11463,37,8.25,3.69,98.37
2563,17,17.5,2.67,7.81
10779,40,3.79,4.67,96.32
10655,36,21.84,2.81,91.01
6395,19,1.51,11.23,33.36
156,14,8.23,2.35,3.97
8041,14,3.85,3.85,58.75
2285,16,6.01,0.99,3.08
8945,20,1.4,2.79,34.4
7139,22,36.26,5.57,29.68
11778,37,0.4,5.61,93.41
2113,20,8.53,4.41,5.97
5509,14,1.84,0.05,71.82
1495,17,18.91,2.66,7.89
11029,36,11.37,1.36,97.37
5267,16,7.72,0.5,24.95
8706,12,0.8,8.19,51.04
8451,16,10.97,6.79,52.53
10484,33,16.88,1.93,99.39
1639,17,0.28,4.53,2.95
6131,9,19.81,3.2,35.04
8327,17,1.34,2.28,13.54
4011,19,2.41,4.3,36.18
4871,15,4.68,6.35,56.39
5410,17,21.15,2.01,15.46
3645,19,2.21,3.57,50.27
6374,14,0.41,4.55,70.81
11329,37,10.67,2.59,90.54
11805,32,2.18,1.18,94.76
9128,17,4.09,6.04,80.8
5583,20,3.42,0.78,60.26
4847,11,1.24,2.81,11.56
9702,18,24.71,3.29,88.91
9889,12,5.17,2.31,82.06
11409,31,5.63,5.87,90.18
3141,15,37.19,1.23,42.98
6795,12,9.42,1.77,79.04
5049,18,10.83,3.71,50.96
130,18,7.02,1.84,2.51
9791,8,7.32,8.59,86.82
6966,17,41.27,0.71,64.36
9789,17,34.18,2.21,88.94
1461,17,8.34,2.37,0.87
1709,17,7.13,3.33,9.2
5460,18,5.53,6.71,50.16
6482,22,2.55,7.87,20.89
7891,18,11.64,5.48,57.29
11982,38,37.69,839.55,95.14
1031,15,4.59,3.52,5.44
9710,14,14.87,1.49,86.18
11345,33,26.63,0.21,97.32
6185,19,2.48,1.09,53.66
3316,13,1.73,3.38,18.77
5004,13,19.08,8.03,20.67
8733,15,9.9,6.73,56.9
5218,14,4.37,2.37,25.25
3894,17,5.99,2.65,53.41
5046,17,65.05,3.23,12.44
7633,17,0.02,0.22,10.34
2047,11,14.42,8.42,3.45
8127,17,11.27,1.61,24.55
5668,16,5.87,2.5,37.53
8348,15,42.38,2.76,14.39
685,18,3.9,7.75,5.7
7173,16,4.12,2.54,46.09
10042,36,5.14,2.24,93.29
7953,15,5.07,3.55,49.98
6679,13,1.5,3.12,18.78
11419,38,33.85,0.61,99.19
6204,18,23.94,7.8,56.89
3746,18,51.43,2.42,11.17
2460,16,12.47,1.48,0.07
2061,16,3.51,6.13,5.7
8757,19,2.95,8.09,43.14
8814,16,5.65,6.47,42.5
11057,31,32.23,3.49,90.37
1831,19,9.29,2.95,8.87
8847,18,26.72,5.05,12.92
3824,20,26.74,0.69,74.39
8052,10,12.67,11.68,55.82
365,20,5.81,1.01,4.47
3695,13,12.02,5.33,57.53
3643,16,33.16,1.16,75.43
10533,33,2.19,2.3,99.91
2050,15,9.32,2.84,1.03
5159,15,9.13,2.11,16.09
4124,12,4.04,9.82,51.21
10350,38,15.71,2.4,91.93
71,23,3.43,2.65,4.98
6612,14,37.42,10.8,66.41
6791,13,7.22,5.82,37.09
2187,20,0.96,9.07,3.86
3030,13,29.9,4.91,28.78
10176,36,12.21,7.01,96.21
431,16,11.73,9.93,4.79
9442,18,4.42,0.38,86.72
3484,16,11.99,3.09,78.76
7049,9,11.95,1.59,52.91
7279,12,27.53,1.75,50.55
8932,13,16.96,10.4,45.82
6560,25,9.21,3.67,63.34
10214,41,12.52,3.04,99.23
7327,13,15.84,4.29,43.39
1254,19,32.72,3.13,7.63
4093,15,2.06,4.49,68.79
9825,16,2.96,2.05,81.14
4695,12,11.71,3.22,52.99
8233,17,39.97,2.95,37.07
6930,16,10.33,5.13,41.0
10438,36,0.31,2.69,90.68
834,12,41.1,2.42,3.95
5544,16,4.73,5.31,20.82
6911,16,1.49,3.41,14.93
8598,16,9.21,4.32,28.55
2878,12,13.58,6.97,2.07
711,14,10.72,2.28,1.08
240,14,3.58,1.09,0.81
672,18,12.73,2.98,3.41
10110,37,1.81,0.82,91.36
10115,24,12.37,5.35,99.73
7123,11,6.55,6.69,18.07
1105,16,49.5,10.11,0.72
3921,16,6.47,4.25,34.21
4149,17,9.97,0.11,37.17
6688,11,22.24,5.23,65.21
1289,17,42.0,6.81,9.91
3237,17,0.25,1.12,10.5
6880,19,2.01,2.64,62.17
8868,17,12.25,4.04,62.0
1379,14,12.62,1.7,4.82
10474,29,6.62,3.81,90.35
10201,30,22.67,1.77,92.78
6164,13,34.3,0.38,54.74
11317,37,0.22,4.68,92.38
6369,18,24.83,2.89,63.19
7794,21,3.29,3.13,13.53
2863,21,14.58,4.27,8.5
2685,14,8.5,8.65,0.2
554,16,24.91,6.42,6.86
100,13,1.2,4.0,8.63
8151,22,17.92,4.79,19.39
5240,16,15.08,0.84,61.04
9970,11,8.15,8.6,82.55
11949,27,15.14,625.2,97.86
11340,33,13.74,2.55,94.01
1071,12,1.8,8.5,5.85
1992,21,32.7,7.8,4.04
9047,15,24.65,1.86,89.28
7377,18,4.17,2.97,60.94
9383,9,6.1,3.58,89.36
1837,15,11.79,1.75,5.85
6238,16,18.51,7.05,30.27
7478,13,21.25,5.01,14.24
1880,18,0.23,2.67,7.22
7266,19,5.26,2.98,13.19
7383,14,4.69,1.55,19.77
5790,14,14.88,3.15,46.1
10031,32,34.08,4.62,98.02
6794,18,24.06,1.43,66.24
4857,19,7.14,7.09,19.45
1196,15,0.2,1.84,1.99
5397,18,12.22,10.39,35.03
3477,13,11.2,3.6,76.98
10561,35,1.1,2.16,98.09
1264,13,12.19,5.69,6.62
6703,13,10.32,3.49,36.58
3944,23,14.93,1.82,34.53
10258,30,13.77,4.4,92.11
4460,13,3.15,3.07,59.8
6643,16,10.98,2.52,12.97
2774,18,2.04,0.55,3.41
2711,11,59.24,1.59,7.31
1635,8,5.91,6.41,1.45
8068,14,5.01,2.76,27.02
4343,16,26.55,5.57,54.34
5019,18,9.47,3.03,36.74
3811,16,53.71,5.53,51.4
6307,12,17.18,9.99,74.99
4042,11,5.23,0.52,44.06
11395,36,18.43,1.82,97.29
5015,14,8.73,7.76,12.39
10600,31,11.99,0.8,99.46
10669,44,38.23,2.7,94.63
688,14,6.45,6.23,7.49
3800,17,23.29,9.02,67.28
10602,36,20.19,2.99,91.47
11352,35,7.11,7.96,98.16
10005,31,40.08,0.98,91.34
4731,12,15.69,1.35,36.4
6512,16,0.54,5.28,55.39
327,17,13.12,0.62,9.04
1443,17,10.84,5.25,0.48
983,19,9.39,2.8,5.92
4062,16,27.14,5.83,27.68
8712,12,12.42,7.11,62.17
5862,17,9.65,1.59,41.05
4126,19,9.15,5.02,75.23
8377,19,3.51,1.65,50.73
7369,18,4.98,2.27,79.94
4586,14,0.06,5.1,42.73
2575,14,2.9,8.42,3.07
1202,13,53.42,3.32,0.0
4540,12,9.9,3.9,44.9
8013,12,3.34,1.01,22.57
7708,14,10.4,1.24,60.58
7373,11,14.06,1.78,33.72
5059,17,20.22,5.48,48.3
952,17,6.84,1.62,7.49
2048,13,16.38,2.62,7.8
732,20,1.67,2.24,0.82
4287,20,14.69,2.59,15.76
1582,11,24.1,4.11,6.64
9904,13,4.14,2.38,88.09
10459,37,1.83,10.7,90.75
9061,15,7.18,3.35,86.95
3950,15,16.38,1.1,12.01
2802,15,7.76,1.92,1.1
11430,24,21.38,0.61,96.58
4428,13,44.5,0.41,30.95
2606,19,26.49,5.88,6.69
7638,15,29.18,2.76,64.36
4080,18,2.69,2.16,67.63
3930,8,0.39,1.53,32.04
11145,31,22.03,1.93,98.8
10564,39,1.17,0.44,91.4
2053,14,0.43,3.11,8.52
5575,20,21.01,0.59,11.95
10891,34,4.64,6.18,95.19
11243,30,37.09,6.53,99.13
4689,14,9.5,2.91,42.36
3614,12,0.69,1.43,58.16
3810,16,9.64,1.72,54.66
8666,23,0.37,0.27,64.5
9198,14,12.34,1.43,87.25
11579,30,28.26,1.91,99.57
1611,15,6.99,6.7,1.67
624,18,41.17,1.51,4.41
11069,38,45.45,12.69,92.84
5274,14,12.85,2.53,38.53
7269,18,24.82,6.5,57.41
1395,15,7.59,8.99,5.86
8670,17,6.99,5.28,50.24
8449,14,2.54,2.29,34.2
3217,20,1.07,4.49,71.47
11014,34,7.26,9.12,96.98
11368,31,5.67,11.99,93.59
5468,17,17.94,10.92,29.79
9893,14,34.0,0.35,84.78
4312,15,3.42,0.65,27.51
10260,32,2.67,4.16,95.16
9025,11,43.91,0.44,80.44
920,14,5.84,5.38,6.54
8105,12,1.86,4.95,48.59
2845,15,4.15,6.77,8.66
1420,18,2.03,4.08,3.57
9289,15,10.49,6.62,81.29
8853,19,5.62,8.66,24.9
7743,22,8.12,8.6,58.56
4404,20,13.87,5.72,60.58
7111,20,28.22,3.84,62.86
661,19,23.11,6.69,2.89
11389,33,5.25,5.34,91.79
9886,18,24.1,1.65,84.94
3784,19,15.52,5.91,58.14
11527,31,16.15,9.91,96.77
11341,32,1.55,2.58,97.8
10305,30,48.27,2.61,90.09
8651,14,11.7,5.44,56.84
744,17,31.87,7.01,1.8
9273,12,22.69,1.18,80.05
11448,27,4.28,4.32,95.88
2991,6,2.45,9.42,8.84
9560,14,57.65,2.64,86.15
532,15,0.41,1.24,2.68
7695,17,3.74,4.08,13.93
11112,34,35.84,5.42,99.31
8317,17,11.84,4.74,22.2
6419,18,25.06,4.9,59.0
6123,14,10.39,10.96,68.7
11063,40,25.24,3.0,96.04
9958,17,1.0,3.4,85.51
253,20,5.84,3.63,0.47
1326,11,15.37,0.91,6.06
7103,17,1.55,2.62,56.77
8472,13,1.65,3.0,58.44
3726,17,25.14,2.94,68.19
4860,10,4.99,1.33,58.41
9754,15,39.9,2.06,80.13
9728,20,4.6,2.33,82.99
5250,17,7.35,1.27,32.49
1080,16,16.5,6.64,7.5
2597,12,1.45,3.95,2.22
4120,12,38.19,5.98,51.19
7713,18,34.8,1.32,21.94
7576,13,2.93,9.41,11.46
5412,17,16.33,3.33,58.71
1301,15,33.47,2.85,7.08
1144,12,17.87,6.31,4.08
